frame_path,label,label_int,kp_nose_x,kp_nose_y,kp_nose_conf,kp_left_eye_x,kp_left_eye_y,kp_left_eye_conf,kp_right_eye_x,kp_right_eye_y,kp_right_eye_conf,kp_left_ear_x,kp_left_ear_y,kp_left_ear_conf,kp_right_ear_x,kp_right_ear_y,kp_right_ear_conf,kp_left_shoulder_x,kp_left_shoulder_y,kp_left_shoulder_conf,kp_right_shoulder_x,kp_right_shoulder_y,kp_right_shoulder_conf,kp_left_elbow_x,kp_left_elbow_y,kp_left_elbow_conf,kp_right_elbow_x,kp_right_elbow_y,kp_right_elbow_conf,kp_left_wrist_x,kp_left_wrist_y,kp_left_wrist_conf,kp_right_wrist_x,kp_right_wrist_y,kp_right_wrist_conf,kp_left_hip_x,kp_left_hip_y,kp_left_hip_conf,kp_right_hip_x,kp_right_hip_y,kp_right_hip_conf,kp_left_knee_x,kp_left_knee_y,kp_left_knee_conf,kp_right_knee_x,kp_right_knee_y,kp_right_knee_conf,kp_left_ankle_x,kp_left_ankle_y,kp_left_ankle_conf,kp_right_ankle_x,kp_right_ankle_y,kp_right_ankle_conf,angle_elbow_left,angle_elbow_right,angle_body_left,angle_body_right,angle_hip_left,angle_hip_right,angle_knee_left,angle_knee_right,shoulder_width_norm,wrist_offset_x_left,wrist_offset_x_right,wrist_offset_y_left,wrist_offset_y_right,head_drop_norm,hip_deviation_left,hip_deviation_right,mean_conf
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000228.jpg,good,1,0.4832034933155981,0.3190858547504132,0.1476593315601349,0.48386856605266704,0.30873485711904675,0.029727770015597343,0.4882315931649044,0.30875360048734224,0.08800099790096283,0.4253027356904128,0.30683361566983736,0.43259844183921814,0.5002395037947029,0.31142293489896333,0.6756977438926697,0.35062865553231076,0.35219643666194034,0.9630619883537292,0.5226371370512863,0.36431360244750977,0.9830054640769958,0.2982251726347825,0.42017085735614484,0.8714131116867065,0.5346456725021889,0.4469886559706468,0.9566357731819153,0.34452513990731076,0.4590999163114108,0.7617030739784241,0.5741129908068426,0.4843582006601187,0.8602901697158813,0.31066841914735993,0.5037767336918757,0.998347282409668,0.42101856757854594,0.5043146060063288,0.9988653659820557,0.2607400006261365,0.6535117075993464,0.9987605810165405,0.3638562498421505,0.6613726249107947,0.9991447925567627,0.21540342528244544,0.8078447488638071,0.9933503270149231,0.2933354213319976,0.8224252554086539,0.9945007562637329,92.427468537657,141.70052361925818,177.3726906233869,165.89581217437288,176.32782686575794,164.02560447590463,177.92985552638433,176.35193323642343,0.17243475119922533,-0.035396087984307774,0.2985236641544652,0.6199648209307749,0.6961740448357386,-999.0,-0.004817401784193085,0.028206788763482152,0.7501626014709473
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000231.jpg,good,1,0.49264993338749324,0.31455227044912487,0.13952331244945526,0.49121836958260373,0.3044908413520226,0.021087605506181717,0.49743599727235993,0.30381617179283726,0.1045789048075676,0.42089140004125136,0.30419320326585036,0.3295227587223053,0.5015144348144531,0.3068246841430664,0.7754620909690857,0.34388387614283067,0.34759154686561,0.959337055683136,0.5173180678795124,0.3579065249516414,0.987575888633728,0.30518637032344426,0.40879653050349307,0.8488370180130005,0.5343231003859947,0.4375491142272949,0.9701093435287476,0.34823802421832906,0.4422016143798828,0.7371191382408142,0.5770246571507948,0.48467129927415115,0.8946765661239624,0.31039547098094017,0.49920071088350737,0.9986618757247925,0.4197210114577721,0.49897289276123047,0.999254047870636,0.2649892445268302,0.6491110875056341,0.9987819790840149,0.3567609458134092,0.6553567006037786,0.9993108510971069,0.2287306127877071,0.8051738739013672,0.9934681057929993,0.28254222869873047,0.8185859826894907,0.9951949715614319,95.50541223424194,149.87013865850682,177.51184640384906,168.55163543491324,175.60486169180712,167.25219631188222,176.22869717888543,177.47888172196036,0.17374066201172192,0.02506119192296287,0.3436535154174449,0.5445476402518236,0.7296206475485699,-999.0,-0.004523874704664183,0.022902781233989603,0.7501471638679504
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000234.jpg,good,1,0.5006322531864561,0.3109860420227051,0.13124296069145203,0.49822103566136855,0.3002789937532865,0.0208892859518528,0.5042767360292632,0.3001883029937744,0.11515644192695618,0.4241898964191305,0.29604825606712926,0.28028371930122375,0.5032052336067989,0.3015303611755371,0.7457594275474548,0.3515926558395912,0.33818703431349534,0.9257969260215759,0.5168432367259058,0.35490153386042667,0.9754776358604431,0.35273864351469897,0.39900460610022914,0.7260170578956604,0.528091759517275,0.4358798540555514,0.9384573101997375,0.4563606196436389,0.4521457231961764,0.5907054543495178,0.5693164036191743,0.4848771828871507,0.8037587404251099,0.30976976197341394,0.4949036378126878,0.9969189167022705,0.4201769006663355,0.49710897298959583,0.9982013702392578,0.266486957155425,0.6477632522583008,0.9983322024345398,0.36543346273488014,0.6555315164419321,0.9990063309669495,0.2193520973468649,0.8086745188786433,0.9933807849884033,0.289894334201155,0.8203960565420297,0.9949299693107605,118.22989929220599,147.83214042688078,178.86716132988468,167.7429755774763,179.132590973709,164.8566263081831,179.4830767258239,174.4460278605647,0.16609373551813678,0.6307761305820437,0.3159250210706392,0.686110698438938,0.782543957008729,-999.0,-0.0021426290073360615,0.024569465488395132,0.7196655869483948
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000237.jpg,good,1,0.4914334724689352,0.30487306301410383,0.14893722534179688,0.4899741534529061,0.29451918601989746,0.025149621069431305,0.49540259920317553,0.2944746200854962,0.11950856447219849,0.42005545517493936,0.2916752008291391,0.31198251247406006,0.4965693375159954,0.29697146782508266,0.7254490256309509,0.3494464611185008,0.33525855724628156,0.9384922385215759,0.5105569773706896,0.35086811505831206,0.9769942164421082,0.3505770913485823,0.3932509422302246,0.7728155255317688,0.5194506151922818,0.4276456099290114,0.9427204132080078,0.45267049197492926,0.4473444865300105,0.6476427316665649,0.5632423532420191,0.48097570125873274,0.8217735290527344,0.30723805263124665,0.4945770043593187,0.9975711703300476,0.415040476568814,0.4966893562903771,0.9984979629516602,0.26530785396181306,0.6487002005943885,0.9986206293106079,0.36556862140523977,0.657829211308406,0.9991410970687866,0.21917782158687196,0.8091126955472506,0.9941275119781494,0.2906333331404061,0.8237175574669471,0.9953852295875549,119.03350504479805,147.21653737698412,179.19793996149278,167.60188906581493,179.61920294130894,163.84132471586045,179.17561700003426,172.75740555535745,0.1618649336395438,0.6377170677763815,0.32548974436090206,0.6924657908508618,0.803803413592697,-999.0,-0.0015334060375382349,0.025111424188704105,0.7302829027175903
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000240.jpg,good,1,0.4875350820607153,0.3033304214477539,0.1597689986228943,0.486106905443915,0.2928820756765512,0.025139348581433296,0.49178705544307316,0.29289905841533953,0.13322661817073822,0.4153362800335062,0.290325403213501,0.3219652473926544,0.4947378553193191,0.295513391494751,0.7718024253845215,0.3429366473493905,0.3350530037513146,0.9422919750213623,0.510163504501869,0.3499328906719501,0.9820548892021179,0.35165050111967944,0.39392907802875227,0.7674669027328491,0.5237408013179384,0.42736005783081055,0.9539899230003357,0.46025440610688306,0.4470840234022874,0.6421675682067871,0.566012744245858,0.4821198536799504,0.8451549410820007,0.29828074882770406,0.4955118252680852,0.9975813627243042,0.4106101989746094,0.4975147614112267,0.9986446499824524,0.26155397809784986,0.6563394986666166,0.9984571933746338,0.36662618045149176,0.6655013744647686,0.999136745929718,0.2208770225787985,0.8155761865469126,0.9927756786346436,0.29685697884395207,0.8309425940880408,0.9947128891944885,124.49775942975226,152.27959681665857,178.0433119149616,164.83558412074478,177.31158967328017,160.67025609032487,178.53380470295218,171.80648232586546,0.167887559955663,0.6987876814010204,0.33265859458996316,0.6672979205877959,0.7873541258382052,-999.0,0.003777156073114744,0.031179050491143726,0.7368433475494385
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000243.jpg,good,1,0.4920560573709422,0.305128996188824,0.1701047420501709,0.4902892606011752,0.2944113291226901,0.024267401546239853,0.49577666973245554,0.2944626257969783,0.16249096393585205,0.41491725527007006,0.29088302759023815,0.28887778520584106,0.493969752870757,0.2965501821958102,0.8099068999290466,0.33871815122407056,0.33563049022968,0.9317712783813477,0.5071635410703462,0.3514644182645358,0.9825056791305542,0.3533671148892107,0.3993217394902156,0.7123872637748718,0.5202626195447199,0.4310796077434833,0.954725444316864,0.46954372011382006,0.45490473967332107,0.58885657787323,0.563754048840753,0.4826388725867638,0.8436816930770874,0.2923819114421976,0.49501514434814453,0.9969544410705566,0.40601490283834524,0.4979732586787297,0.9984540939331055,0.2628560230649751,0.6570823375995343,0.9981449842453003,0.3699317142881196,0.6693517978374774,0.9990602135658264,0.21819191965563545,0.8171632473285382,0.9916399717330933,0.2960940722761483,0.8375906577477088,0.9942039847373962,128.52084709499078,149.1947581080861,176.75878534460807,163.3138160842605,174.11489689417587,157.2688604503876,174.7354688962546,168.19379042102008,0.16918795062733274,0.7732558282351716,0.33448308558957396,0.7049807566164349,0.7753179457274924,-999.0,0.006249929027516643,0.03443107414862726,0.7322372198104858
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000246.jpg,good,1,0.4915030249233904,0.30537726328923154,0.1703650802373886,0.489671279644144,0.2945992213029128,0.023549232631921768,0.4950197482931203,0.2946348190307617,0.16424424946308136,0.4125944992591595,0.2915519384237436,0.28235524892807007,0.4914249222854088,0.29705333709716797,0.8174636960029602,0.3359173741833917,0.3373428124647874,0.9336564540863037,0.5042563142447636,0.35357299217811,0.9830900430679321,0.35336698334792566,0.4031866146967961,0.7165196537971497,0.5195527570001011,0.4357447624206543,0.9557408094406128,0.46965135377028894,0.4572113844064566,0.5922684073448181,0.5603562716780037,0.48659342985886794,0.8465408682823181,0.29279695708176184,0.49791926604050857,0.9969606995582581,0.40644839714313374,0.5012536782484788,0.9984642267227173,0.26089206235162143,0.6587643990149865,0.9980791807174683,0.36712633330246497,0.672545286325308,0.9990277290344238,0.21846490070737642,0.8160794331477239,0.9912043213844299,0.29598015752331963,0.8390175012441782,0.9938795566558838,129.76223788213363,151.79972638514417,178.11887428206518,164.5944896246955,176.18811677407356,159.41269510616982,176.12612007826112,169.78824869130847,0.16911953605220453,0.7907660031991555,0.33171778224322335,0.7087801607063753,0.7865468460113125,-999.0,0.003617566278079581,0.031656094296441256,0.7331417202949524
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000249.jpg,good,1,0.4920277102240201,0.3080851114713229,0.18240724503993988,0.4901217756600216,0.2972153883713942,0.024004394188523293,0.49531029010641164,0.29703824336712176,0.1881977617740631,0.41040012754242994,0.2933710538423978,0.2733827531337738,0.4886361812723094,0.29878726372352016,0.8382136821746826,0.3314114274649784,0.338923637683575,0.9338447451591492,0.5005639174888874,0.35569102947528547,0.9846934080123901,0.3466191456235688,0.4078086706308218,0.6979004740715027,0.5146518575734106,0.44151694958026594,0.9583433270454407,0.46465834255876215,0.4576813257657565,0.5699343085289001,0.5590983423693426,0.48806007091815656,0.8489400744438171,0.29152686020423624,0.49807060681856596,0.997123658657074,0.4057017030387089,0.5016508102416992,0.9986169338226318,0.26123845988306504,0.6584110260009766,0.9983446598052979,0.3682330559039938,0.6721889055692233,0.9992006421089172,0.21528267038279567,0.8164171805748572,0.9928741455078125,0.2953484633873249,0.8396333547738882,0.995184600353241,125.35397707803284,145.64172768229463,179.39928839099775,165.0615029368056,176.62777251232745,159.37082534322374,174.48018658222634,168.8691313118719,0.16998149990156383,0.7838906891099733,0.3443576207666863,0.6986506658133621,0.7787261644327524,-999.0,0.0011458477680208817,0.03035189761888834,0.7341886758804321
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000252.jpg,good,1,0.4912780893260035,0.30910059121938854,0.1812206208705902,0.4889837462326576,0.29815468421349156,0.024169692769646645,0.4940373322059368,0.29783584521367,0.1923864334821701,0.4079392531822468,0.29424287722660947,0.26730892062187195,0.48548060450060615,0.29958383853618914,0.8398316502571106,0.3295650153324522,0.33991817327646107,0.9291541576385498,0.4982530988495925,0.35675632036649263,0.9829781651496887,0.3467521667480469,0.4091348648071289,0.6734791994094849,0.5130099263684503,0.4424906510573167,0.9522630572319031,0.4685591007101125,0.4602984281686636,0.5402976870536804,0.5563330157049771,0.4869874073908879,0.8301061391830444,0.2919960021972656,0.49923174197857195,0.9968268275260925,0.40583929522284146,0.502532958984375,0.9984495639801025,0.26181204565640154,0.660765134371244,0.9982641339302063,0.3662572071470063,0.6727024958683894,0.9991456270217896,0.21268773901051488,0.8212213516235352,0.9928391575813293,0.290035839738517,0.8408900774442233,0.9951093792915344,126.72930345057213,145.53189427978165,179.43204113150466,166.52133147901057,177.3152076418244,160.7220868324884,173.56199144057973,168.7146952928562,0.16952637764699405,0.8198965099525021,0.34260106103561516,0.710097487854493,0.768205448803822,-999.0,-0.0010863324603803683,0.02730008854206512,0.7290488481521606
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000255.jpg,good,1,0.48980952953470164,0.3087698496305026,0.17722688615322113,0.4873026157247609,0.2976510524749756,0.023757899180054665,0.4920674028067753,0.2976149045504056,0.19258753955364227,0.406262101798222,0.29372615080613357,0.2589400112628937,0.4830214401771282,0.29973497757544887,0.8397231101989746,0.32776089372306033,0.33957367676955,0.9230937361717224,0.4965724616215147,0.3570545269892766,0.9813897013664246,0.3428157937937769,0.4083994718698355,0.6496366262435913,0.5131593572682348,0.44340019959669846,0.9472572207450867,0.46189752118340854,0.45723761045015776,0.5137030482292175,0.5572017143512594,0.4871592888465294,0.8157694935798645,0.2897615432739258,0.49944620866041917,0.9964569211006165,0.4033810516883587,0.5029827631436862,0.998271107673645,0.2601698513688712,0.660120597252479,0.9981546998023987,0.36550281787740774,0.672181276174692,0.9990936517715454,0.2125359403676,0.8207090817964994,0.9927515983581543,0.29030171756086676,0.8402118682861328,0.9950535893440247,124.63815252578993,145.68913312227642,179.8538767678046,165.97452399440556,177.0650615286978,160.05590934330618,173.91386886723737,168.50804649374763,0.16971424684079703,0.7903675145562592,0.35724315346736274,0.6933061653391075,0.7666107252580836,-999.0,-0.00027988851684766596,0.028410574865621673,0.7236980199813843
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000258.jpg,good,1,0.4883314987708782,0.3109285648052509,0.1787565052509308,0.48576341826340247,0.29972676130441517,0.02400333248078823,0.49029573900946255,0.29992039387042707,0.19564034044742584,0.40533575518377896,0.29547931597783017,0.25782033801078796,0.4813772069996801,0.3020032185774583,0.841410756111145,0.325528046180462,0.3404324238116925,0.9192559123039246,0.49706712262383823,0.3586397171020508,0.981010377407074,0.33940068606672613,0.4073408566988431,0.6386507749557495,0.5139316361525963,0.44515202595637393,0.9467658996582031,0.456066789298222,0.4524745207566481,0.5064394474029541,0.5561657609610722,0.4887426449702336,0.8164745569229126,0.28851275608457366,0.4984735342172476,0.9960507750511169,0.4037076686990672,0.5023714945866511,0.9981069564819336,0.2587284384102657,0.6595519872812124,0.9979280233383179,0.36609281342605066,0.67273682814378,0.9989997744560242,0.21232948632075868,0.8211321463951697,0.9917607307434082,0.2912667701984274,0.84240355858436,0.9944326281547546,122.86315747050816,146.93627930417776,179.8969501936013,165.29256849412405,177.29417726581823,159.44523928529875,174.45417640015384,168.65221948730183,0.17250263846100328,0.7567347623339116,0.3425955618098795,0.6495094680553792,0.7542083357617425,-999.0,-0.00019598410151570338,0.02964293764372804,0.7225592136383057
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000261.jpg,good,1,0.4818003095429519,0.317197506244366,0.15790444612503052,0.4804042947703394,0.30601539978614223,0.023949258029460907,0.4845676750972353,0.3063701116121732,0.1531423181295395,0.4060762010771653,0.30111905244680554,0.30533671379089355,0.4824571938350283,0.30791165278508115,0.8026635646820068,0.3274231614737675,0.343511911538931,0.9270232319831848,0.5026716034987877,0.36250605949988735,0.9799816012382507,0.32917818529852505,0.405055412879357,0.685189425945282,0.5172828148151266,0.4470587143531212,0.9449766874313354,0.4395008744864628,0.4449905248788687,0.5442445278167725,0.5550151693409887,0.48688400708712065,0.8120550513267517,0.2915624421218346,0.4999183508066031,0.9966273903846741,0.4082278218762628,0.5036405783433181,0.998256266117096,0.2588448688901704,0.6621054869431716,0.998155415058136,0.3639682572463463,0.6737554990328275,0.9990410208702087,0.21470586184797616,0.8233516399676983,0.9923332929611206,0.29291314092175713,0.8422902180598333,0.9946228265762329,111.53292441621674,146.35001689629092,179.54640343411435,165.01491374437495,178.49153525751603,160.7941069715959,176.0961189318244,171.72303910406828,0.17627476872473716,0.6358125659362566,0.2969430408043161,0.5756842801388222,0.7055913247655788,-999.0,-0.0008567920748284771,0.029999011205460138,0.7244413495063782
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000264.jpg,good,1,0.46745398948932515,0.3248933278597318,0.18377679586410522,0.46826507305276804,0.3149301822368915,0.03862475976347923,0.4742430982918575,0.3146186975332407,0.09963392466306686,0.4088176529982994,0.31233710509080154,0.5101522207260132,0.4879373024249899,0.3157788423391489,0.6977158784866333,0.33551847523656386,0.35512025539691633,0.9762411713600159,0.511270654612574,0.3666659868680514,0.9866618514060974,0.28342437744140625,0.4199069830087515,0.9140885472297668,0.5249187864106277,0.4421999271099384,0.9632733464241028,0.31754243784937364,0.47306108474731445,0.8261504173278809,0.5627793279187433,0.48480991216806263,0.8821566104888916,0.3044087640170393,0.5065903663635254,0.9986866116523743,0.4171404345282193,0.5070469196026142,0.9990102052688599,0.2562247638044686,0.664398193359375,0.9987181425094604,0.3639572077784045,0.6710931337796725,0.9990297555923462,0.22246923117802062,0.8201687886164739,0.9914593696594238,0.30617950702535696,0.8316876338078425,0.9925723671913147,108.50251072825192,148.61992257391026,176.96208471596267,165.02702205142617,174.62712115928733,164.1193129059663,175.2477817085017,178.17511406669,0.1761310093953385,-0.10206060505133278,0.29244522860000427,0.6696199025673645,0.6707729984947105,-999.0,-0.0055497294238472696,0.02947763712962493,0.7681148648262024
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000267.jpg,good,1,0.4845927008267107,0.3441545046292819,0.1968819946050644,0.4848094479791049,0.334228882422814,0.03420377895236015,0.4912109375,0.3332333564758301,0.11394939571619034,0.4150460013027849,0.3291148405808669,0.5088053941726685,0.49710086296344624,0.3320015760568472,0.7707359194755554,0.329104522178913,0.3667146242581881,0.9831535220146179,0.5181223112961342,0.37952349736140323,0.9917324781417847,0.27236839820598735,0.43241629233727086,0.9364209771156311,0.5307055506212958,0.4530792236328125,0.97723788022995,0.31134957280652276,0.482545412503756,0.867287814617157,0.563302599150559,0.480072388282189,0.9188483953475952,0.30231143688333445,0.509272575378418,0.9990938901901245,0.42237291664912785,0.510558898632343,0.9993457198143005,0.26722248669328363,0.6667438653799204,0.9990262985229492,0.37318874227589577,0.6734302227313702,0.9992808699607849,0.23321450989821862,0.8231487274169922,0.9927235245704651,0.3167149116253031,0.8339262008666992,0.9937498569488525,101.31884053467049,139.33535070199923,178.229186494155,161.93832120148164,178.08243909458605,160.6472397538738,179.70533725908726,177.41788397269417,0.1894512914522795,-0.09371775318228699,0.23847970371743396,0.6114014180512686,0.5307374267549547,-999.0,-0.003088791455645534,0.0344385832802969,0.781322181224823
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000270.jpg,good,1,0.49430860322097253,0.3590842026930589,0.2012479305267334,0.49508147404111663,0.34932826115534854,0.034260958433151245,0.49935084375841865,0.3480968475341797,0.12311507016420364,0.42329640224062165,0.344298399411715,0.5331999063491821,0.5012947608684671,0.3472129381619967,0.8064717054367065,0.3279682685588968,0.3799015191885141,0.9846137762069702,0.5279515365074421,0.39394400669978213,0.99294114112854,0.26932780496005354,0.442043451162485,0.9362185597419739,0.5486361076091898,0.46417052929218,0.9791837930679321,0.32154392373972923,0.48811846513014573,0.8651547431945801,0.5753241571886786,0.48302096586961013,0.9217530488967896,0.3044075143748316,0.515341171851525,0.9991080164909363,0.43116983874090786,0.517521858215332,0.9993695616722107,0.27927362507787246,0.6653939760648288,0.9990353584289551,0.3845692338614628,0.6732858511117789,0.9993019104003906,0.23735380172729492,0.8170317869919997,0.9930540919303894,0.3269992696827856,0.8300276536207932,0.9940913319587708,88.08541303669415,141.6463653182006,177.33742128023368,160.36851294508602,179.64050476694612,158.58907767212378,174.05548594359396,176.48797364520678,0.20047568160473672,-0.032045506805329166,0.23630108301433603,0.5398008630043971,0.44432800256269755,-999.0,-0.004421078914752435,0.036179135909926295,0.7860071063041687
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000273.jpg,good,1,0.49673231716813715,0.37590676087599534,0.1459989845752716,0.4980920594314049,0.3663948132441594,0.026437198743224144,0.5012284640608162,0.3655012570894681,0.07324854284524918,0.4320041722264783,0.3626809853773851,0.565676748752594,0.5073858787273539,0.3665933609008789,0.7420921325683594,0.3367211572055159,0.3953624138465294,0.9873676896095276,0.5407125867646316,0.4111100710355319,0.9929050803184509,0.27235718431143924,0.4480126454279973,0.9560364484786987,0.5643569025500067,0.4728583555955153,0.9810421466827393,0.33038142631793843,0.4937759179335374,0.8991406559944153,0.5822352705330684,0.48343170606173,0.9286569356918335,0.313032446236446,0.5243097818814791,0.999453604221344,0.4414140438211375,0.5269389886122483,0.9995681643486023,0.2937408973430765,0.6681379905113807,0.999376118183136,0.3932562203242861,0.6745691299438477,0.9994994401931763,0.24657611189217404,0.8157276740440955,0.9953201413154602,0.3366283219436119,0.8252972089327298,0.9957877993583679,77.54600608315353,141.55283802681117,177.56332305092877,158.74563885615947,177.22979086495923,157.46060002931353,169.91727488915043,177.47564582867946,0.20459836763892822,-0.030986224185159165,0.2029472876426627,0.4810082564328495,0.35348099723762294,-999.0,-0.0038752481765327823,0.03787720391556804,0.7816239595413208
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000276.jpg,good,1,0.5054853044707199,0.38910645705003005,0.07907062768936157,0.5058767384496229,0.3793814732478215,0.015438303351402283,0.5085105238289669,0.378844297849215,0.042184147983789444,0.43617113705339106,0.3763568217937763,0.5058740377426147,0.5121387284377525,0.3815336594214806,0.6955602169036865,0.33993790067475416,0.4055601633512057,0.9791411757469177,0.5486184153063544,0.4265761375427246,0.9872288703918457,0.27884210389235925,0.45197208111102766,0.9297180771827698,0.5751630848851698,0.4850339889526367,0.964557945728302,0.33654505631019327,0.4996190071105957,0.8334257006645203,0.563937154309503,0.47743826646071214,0.8697457313537598,0.31963368119864627,0.5288609357980582,0.9991014003753662,0.4521755350047144,0.5332394013038049,0.9992475509643555,0.3064404520495185,0.6676675356351413,0.9991212487220764,0.4034542215281519,0.6732017076932467,0.9992479681968689,0.2549791664912783,0.8097019195556641,0.9946803450584412,0.35750468023892107,0.8147723858173077,0.9950094223022461,76.7698462258569,31.494862103898235,176.3865041404695,156.46692070229872,176.0784084295854,157.07388280919926,165.51326697973485,178.78868984005499,0.2097360921685347,-0.01617673109802459,0.0730381635547932,0.4484628410250366,0.2425053713555269,-999.0,-0.0054959580628466485,0.039413765770949655,0.7581383585929871
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000279.jpg,good,1,0.5045517230856007,0.39913687339195836,0.07028531283140182,0.505408056851091,0.3900442857008714,0.014548078179359436,0.5075050222462621,0.38939090875478893,0.03472935035824776,0.44192613404372644,0.38899773817795974,0.5263537168502808,0.5159923290384227,0.3932799192575308,0.6783987283706665,0.34667307755042764,0.4166415654695951,0.981474757194519,0.559759074244006,0.4346433419447679,0.9892888069152832,0.28950553104795257,0.4550455166743352,0.9393582344055176,0.5829500658758755,0.48581570845383865,0.9707923531532288,0.3482044154200061,0.4961414703956017,0.8498548865318298,0.5580105617128569,0.4803031774667593,0.8887409567832947,0.33345087643327387,0.5288988993718073,0.9993945360183716,0.4686177681232321,0.5321808594923753,0.9995074272155762,0.3239049582645811,0.6636495590209961,0.999450147151947,0.41929748140532397,0.6667010967548077,0.9995487332344055,0.2771380852008688,0.8009097759540265,0.9968697428703308,0.3810641518954573,0.8031507638784555,0.9971904158592224,68.88880439075221,53.1562377494942,175.02124383316044,154.8478482725116,177.3345230088294,157.0764597817927,165.2372973806498,175.51804707216309,0.21384505124776151,0.0071609694058536715,-0.008176539606348978,0.371764062166198,0.21351831737779992,-999.0,-0.006977924125545926,0.03945028846178096,0.7609286308288574
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000282.jpg,good,1,0.5083343571630018,0.4090131246126615,0.09096257388591766,0.5098218588993467,0.4010016367985652,0.022878604009747505,0.5132584736264986,0.3996796974769005,0.03761707618832588,0.4496332037037817,0.39950260749230015,0.6137958765029907,0.5237812831484038,0.4020710358252892,0.6068176031112671,0.3576298088862978,0.4252151709336501,0.9870849251747131,0.5633433111782732,0.43839157544649565,0.9868754148483276,0.29175390046218347,0.45595627564650315,0.9613479971885681,0.579592934970198,0.4746986169081468,0.9617435336112976,0.3482571305899784,0.497284485743596,0.8951638340950012,0.5810196975181843,0.48076314192551833,0.8703227043151855,0.3478828627487709,0.5384685076200045,0.9994528889656067,0.4788106392169821,0.5403125836299016,0.9994029998779297,0.33037103455642175,0.6691923141479492,0.9993969202041626,0.4326449755964608,0.6714341823871319,0.9993320107460022,0.28441087130842535,0.8001927595872146,0.9962157607078552,0.39115369730982286,0.8021389154287485,0.9958606362342834,61.19908141461898,169.12742983584866,171.28704556902366,158.83794295781462,177.28899063148162,159.724182735147,168.2970492836364,178.21537575787679,0.20613505927211095,-0.045468627847274,0.08575147964799705,0.3496218210741629,0.20555245007153106,-999.0,-0.012137917226618597,0.03279657875325975,0.7661336660385132
frames/WhatsApp Video 2026-04-20 at 14.13.46_f000285.jpg,good,1,0.515252343539534,0.41464985333956206,0.08587364852428436,0.5158277051202182,0.40697794694166917,0.0233441274613142,0.5200214714839541,0.40601605635422927,0.03532184287905693,0.45843930080019196,0.40497779846191406,0.5621278285980225,0.5292560643163221,0.40802893271813023,0.5371010899543762,0.36918215916074554,0.42817211151123047,0.9839282035827637,0.5650889955717942,0.44023638505202073,0.9810123443603516,0.3039300852808459,0.4552324368403508,0.9580202102661133,0.5732822418212891,0.474766181065486,0.9487124085426331,0.3426126611643824,0.49244026037362904,0.8925522565841675,0.5845666424981479,0.49181780448326695,0.8504090905189514,0.35640127905483904,0.5340370398301345,0.9994252920150757,0.48063001961543644,0.5360648448650653,0.9993188381195068,0.3382558164925411,0.6632898037250226,0.9994799494743347,0.44356184992296943,0.66930968944843,0.9993792772293091,0.2948634048988079,0.793544182410607,0.9971349239349365,0.3977528276114628,0.8018039556650015,0.9966885447502136,66.41073333640544,159.85257024601128,173.54355233465984,155.9298276719668,178.89251895194167,154.15481996612925,169.56661218656623,176.4738587678824,0.19627795405661935,-0.13536669527693762,0.09923502117173671,0.3274343732147292,0.26279782504950494,-999.0,-0.008577013443760382,0.03639961097372598,0.7558723092079163
